id,issue_id,title,authors,affiliations,emails,abstract_ro,abstract_en,keywords_ro,keywords_en,pages_start,pages_end,doi,language,status
141,4,Zur traditionellen Küche der Dobrudschadeutschen. Interview mit Anna Schaal aus Regensburg (Deutschland),Sanda Ignat,Institut „Folklorearchiv der Rumänischen Akademie“ Klausenburg/Cluj-Napoca.,,,"Despre bucătăria tradițională a germanilor dobrogeni. Interviu cu Anna Schaal din Regensburg, Germania (Rezumat) În prezenta lucrare oferim transcrierea și analiza etno-culinară a unui interviu ce ne-a fost acordat în aprilie 2025 de d-na Anna Schaal (69 ani), descendentă de coloniști germani din localitatea Mihail Kogălniceanu (fostă Caramurat), jud. Constanța. Familia interlocutoarei a făcut parte dintre etnicii germani relocați din Dobrogea în Cehia în anul 1941 printr-un acord între regimul nazist și cel antonescian, iar în urma celui de-Al Doilea Război Mondial s-a stabilit în RFG. Aici, generația bunicilor și părinților a continuat în mare măsură stilul de viață din Dobrogea, caracterizat prin grădinărit și autogospodărire, precum și prin valori socio-culturale specifice. Interlocutoarea aparține generației secunde de migrație, respectiv prima născută în Germania. Deși nu a trăit în Dobrogea, prin educația familială i-a fost transmisă o bună parte din cultura germanilor dobrogeni. Este semnificativ că ea păstrează multe din obișnuințele culinare ale părinților, între care rețete tradiționale cu influențe rusești și românești. În prezent, aprofundează pe cont propriu acest stil de gătit, apelând la cărți de bucate și cursuri de gastronomie românească. În același timp, se consideră o continuatoare a tradițiilor acestei comunități, care în România este în disoluție de câteva decenii. Interviul s-a desfășurat online și este parte a proiectului de cercetare GAR 2023–029 ADELIS, finanțat de Academia Română.","coloniștii germani din Dobrogea, etnologie culinară, bucătăria tradițională, ospitalitate, deutsche Siedler in der Dobrudscha, kulinarische Ethnologie, traditionelle","coloniștii germani din Dobrogea, etnologie culinară, bucătăria tradițională, ospitalitate, deutsche Siedler in der Dobrudscha, kulinarische Ethnologie, traditionelle",145,172,,de,published
142,4,Cântecul Bradului în cadrul repertoriului funerar din sudul județului Hunedoara,Gabriel-Cătălin Stoian,"Muzeul Național al Satului „Dimitrie Gusti”, București.",,,"The study addresses the main folkloric categories of the funeral repertoire in the southern part of Hunedoara County, also proposing a hypothesis regarding their circulation within the researched area— namely, that the few attestations of the „song of dawn” in the region are rather the result of interference with the Banat area. By correlating the bibliography with field data gathered over more than 20 years of research, the relationship between the different literary-musical genres of the funeral repertoire is also analysed. At the same time, the study discusses the history of the scholarly approach to funeral verses, identifying the causes of their (unjust) disregard and providing arguments for their importance in understanding both the dynamics of the funeral ritual and the rural view on death.","cântecul bradului, cântecul zorilor, bocet, cântări funerare, verșuri funebre, song of the fir tree, song of dawn, lament, funeral chants, funeral verses","cântecul bradului, cântecul zorilor, bocet, cântări funerare, verșuri funebre, song of the fir tree, song of dawn, lament, funeral chants, funeral verses",173,182,,ro,published
143,4,Considerații despre unele motive mitologice clasice prezente în basmul fantastic românesc. (III) Motivul Herakles-Nessus,Costel Cioancă,"Academia Română, Muzeul de Artă Veche Apuseană ing. Dumitru Furnică-Minovici, Bucureşti.",,,"Considerations about some classical mythological motifs in Romanian fantastic fairy tale. (III) The presence of motifs from classical mythology in products of the Romanian traditional imagination, such as the fantastic fairy tale, should not surprise the reader. From the beginning of collecting and editing these products of the popular imagination, some exegetes noticed the proximity of some themes/motifs to the classical ones, mentioned by the different mythographers of Antiquity. As such, it seemed natural that one of the theories regarding the appearance of these products of the popular imagination (fairy tales) claims their origin in some classic myths known once/somehow disseminated in the area where this fairy tale will be born. Sometime/somehow such a myth entered the collective mentality, influencing the epic of some fairy tales to the point of losing originality and taking over, processing or just promoting a classic subject. As it seemed almost natural that some local authors systematize their folklore materials on the fundamental patterns, of great typological-cultural stability, of mythological mentions. The present study aims to mirror the old myth of the Herakles versus Nessus, respectively its presence at the level of the Romanian fantastic fairy tale. This one was soon followed by other mythological motifs present at the level of the Romanian fairytale.","imaginar, mitologie, basm fantastic românesc, mitanaliză, motivul Herakles-Nessus, imaginary, mythology, Romanian fairy tale, mythanalysis, Herakles-Nessus motif","imaginar, mitologie, basm fantastic românesc, mitanaliză, motivul Herakles-Nessus, imaginary, mythology, Romanian fairy tale, mythanalysis, Herakles-Nessus motif",183,196,,ro,published
144,4,Cercetări etnografice adresate tinerilor în Transilvania (1921–1948),Miklós Alpár,"Institutul Arhiva de Folclor a Academiei Române, Cluj-Napoca.",,,"This study focuses on youth-conducted ethnographic research and fieldwork during the period 1921–1948, within the historical context of the development of leisure-time culture among Hungarians in Transylvania under changing regimes—under Romanian rule (1921–1940), then, in the case of Northern Transylvania, under Hungarian rule (1940–1944), and again under Romanian rule (1944–1948). The topic is examined through three chapters: youth-conducted ethnographic fieldwork as reflected in the youth magazine Ifjú Erdély (1923–1944); ethnographic fieldwork within the Hungarian scouting movement in Transylvania (1910–1948); and youth-conducted ethnographic fieldwork in the activities of prominent figures of the Transylvanian Carpathian Society (1891–1948), the most important Hungarian tourism and outdoor organization of the period. The study concludes that the calls for ethnographic fieldwork published in the Ifjú Erdély led to youth-conducted investigations that are highly relevant for contemporary ethnological studies. It further highlights that the practice of publishing competition calls, which motivated youth to engage in ethnographic fieldwork—a practice that later resulted in numerous youth-conducted investigations of Hungarian culture during Romania’s socialist period—was already in use during the interwar period. Within the Hungarian scouting movement, there was a strong interest in ethnography, with specific forms of ethnographic fieldwork developing. These practices also appeared in the scouting movement in Transylvania, although the outcomes of these fieldworks still need to be identified and analyzed. Finally, the study shows that during the period investigated, the prominent members of the Transylvanian Carpathian Society consistently encouraged both youth and adults involved in tourism and outdoor activities to undertake ethnographic fieldwork.","culegere etnografică, tineret, turism, drumeție, excursii școlare, cercetășie, ethnographic fieldwork, youth, tourism, nature excursions, school trips, scouting","culegere etnografică, tineret, turism, drumeție, excursii școlare, cercetășie, ethnographic fieldwork, youth, tourism, nature excursions, school trips, scouting",197,216,,ro,published
145,4,Cântecul propriu-zis din Munții Apuseni: o privire de ansamblu asupra evoluției sale de la începutul secolului XX și până astăzi,Theodor Constantiniu,"Institutul Arhiva de Folclor a Academiei Române, Cluj-Napoca.",,,"The lyrical song from the Apuseni Mountains: an overview of its evolution from the beginning of The folk music of the Apuseni Mountains has benefited from the interest of many researchers, most notable being Béla Bartók, Ioan R. Nicola and Ioan Bocșa. Bartók travelled the region in the second decade of the 20th century and collected about 100 pieces of vocal music from 7 villages. In the 1950s, Ioan R. Nicola covered a much larger area and recorded a significant number of melodies. About 100 years after Bartók, Ioan Bocșa launched a field campaign in the same region. This study intends to benefit from the existence of the aforementioned Apuseni collections in order to delineate the evolution of the lyrical song in the region in the last century. We will highlight the changes that have occured from one collection to another, as well as pointing to the continuities regarding the repertoire and the structural characteristics that can be observed in all the available material.","Munții Apuseni, cântec propriu-zis, colecții de folclor muzical, evoluția folclorului, Apuseni Mountains, lyrical song, folk music collection, folk music evolution","Munții Apuseni, cântec propriu-zis, colecții de folclor muzical, evoluția folclorului, Apuseni Mountains, lyrical song, folk music collection, folk music evolution",217,232,,ro,published
146,4,"Consacrarea comunitară a casei: haidaț la dripeliște! și cea religioasă, feștania",Camelia Burghele,"Muzeul Județean de Istorie și Artă, Zalău.",,,"In the villages of Valea Barcăului – Sălaj, at the end of the construction of houses, the young people of the village were called to level the earthen floor. They did it by dancing barefoot, to the music of musicians paid by the host. The moment was one of great joy for the young people and of great utility for the owners of the house. The dance of the young people in the new house consecrated a kind of community legitimization of the house, the sign that the construction was finished and that the future inhabitants could prepare to move into the new house. The meeting of young people and the dance in pairs was called „dripeliște” (from the verb „a dripili”, which means to tread lightly). The present material bears witness to the antiquity, relevance and importance of this custom directly related to the construction of houses. The moment of „dripeliște” is seen in a broader context, that of marking the completion of construction with ritual foundations (placing the bouquet of flowers on the top of the roof) and religious (festival, the blessing of the house with holy water, by the village priest). We believe that „the beating of the house”, as the „dripeliște” are called in other areas, is yet another proof of the cleverness with which the peasant in the traditional village knew how to balance the work- fun ratio.","satul traditional, construirea caselor, tineretul, legitimarea comunității, antropologie, traditional village, construction of houses, young people, community legitimization, cultural","satul traditional, construirea caselor, tineretul, legitimarea comunității, antropologie, traditional village, construction of houses, young people, community legitimization, cultural",233,242,,ro,published
147,4,"Muzeu.com, adică muzeu și comunitate. Cazul bisericii din Topla, centrul spiritual al Muzeului Satului Bănățean Timișoara",Borco Ilin,"Muzeul Satului Bănățean, Timișoara.",,,"The museum-community connection develops in both directions and gives life to both entities: the community is the one that generates the museum, demands it and builds it institutionally, and the museum, in turn, is the one that puts itself at the service of the community, by mirroring its history, culture, art and ethnicity. The museum is the one that tells the stories of the community, often taking over the stories of one generation and transferring them to the next. This is the case of the Banat Village Museum, which tells the stories of the traditional Banat village, of the houses and households, of the courtyards, the church and its believers, to children from the urban community or the peri-urban countryside. For the Banat Village Museum in Timisoara, the church at Topla is a kind of open-air exhibition, a living exhibition that was visited by both visitors interested in local culture and believers who attended the Sunday service in the place of worship. In the spring of 2025, on a fateful April night, the wooden church in Topla burned down, to a significant extent. We believe it is essential that the story of the church and all the stories it has generated over time remain alive. The museum opens itself to the community, among other things, informing the community about the current situation of this hard-hit heritage site.","relații muzeu-comunitate, satul bănățean tradițional, cultura tradițională, marketing, museum-community connection, traditional Banat village, traditional culture, cultural","relații muzeu-comunitate, satul bănățean tradițional, cultura tradițională, marketing, museum-community connection, traditional Banat village, traditional culture, cultural",243,256,,ro,published
148,4,O lectură intertextuală a filmului sociologic „Un sat basarabean – Cornova”,Mirela Miron,"Facultatea de Teatru și Film, Cinematografie și Media, Universitatea „Babeș-Bolyai”, Cluj-Napoca.",,,"An intertextual approach of the sociological monograph film „A Bessarabian village – Cornova” Conceived as a new genre in cinematography by Dimitrie Gusti, the sociological film has a script based on his theory of frames and manifestations. Co-directed with his collaborators, it suggestively reveals both the Romanian rural world that has changed its aspect over time and the dynamics of field research with the help of multidisciplinary teams coordinated by the sociologist. Our hermeneutical analysis focuses on fragments of the documentary film made in one of the campaigns of sociological monograph, in the interwar period, by Dimitrie Gusti and his collaborators, who conducted research on Romanian villages, within the Romanian Social Institute, in 1931: „A Bessarabian village – Cornova”. We relate this sociological documentary to other texts, especially written ones, containing testimonies both about the making of the documentary and about the members of the research team who appear, self-referentially, in the film. Thus, almost 100 years after it was made and after the film was not accessible to the public for a long period until recently, the images become complementary to the text and they render „fragments of life” and people’s faces.","filmul documentar sociologic, Dimitrie Gusti, scenariu sociologic gustian, Cornova, sociological documentary film, Gusti’s sociological script","filmul documentar sociologic, Dimitrie Gusti, scenariu sociologic gustian, Cornova, sociological documentary film, Gusti’s sociological script",257,270,,ro,published
149,4,"Românism, românitate, reprezentări socio-culturale și alte forme de perenitate în exilul românesc",Anca Stângaciu,"Facultatea de Studii Europene, Universitatea „Babeș-Bolyai”, Cluj-Napoca.",,,"Romenismo, romenità, rappresentazioni socio-culturali e altre forme di permanenza nell’esilio rumeno (Riassunto). Attraverso il ritrovamento nella cosiddetta Mondo Libero oppure la Romania Alternativa come gli stessi esuli l’hanno definita, si è costituito in tutti quelli anni del secondo dopoguerra, in Europa e in America, il quadro per una cultura romena autenticamente libera, nelle democrazie che hanno facilitato integrazione, la doppia identità, apertura all’universalità, ma anche conservazione del senso del romenismo. Sotto questo simbolo, si sono organizzati in parrocchie, associazioni, società culturali, hanno fondato riviste, tipografie e case editrici e soprattuto si sono riuniti in occasione di feste, eventi culturali ecc. L’esilio, nella sua espressione culturale, si è rivelato il più delle volte sottile, talvolta latente, ma comunque presente, anche militante e alcune volte criticamente combativo. Infatti, è stato contraddistinto da un’attenzione al romenismo, ma anche da una dimensione internazionale, grazie a realizzazioni di eccezione, antidittatoriale e soprattuto resistente, in parte restituito, dopo il 1989, alla cultura romena intera e alla Romania. Parole chiave: esilio, identità, resistenza culturale, associazioni, pratiche, democrazia.","exil, identitate, rezistență culturală, asociații, practici, democrație","exil, identitate, rezistență culturală, asociații, practici, democrație",271,284,,ro,published
150,4,Cititul de cărți – o „iscusită zăbavă”. Note de lectură,Nicolae Constantinescu,Universitatea din București.,,,,,,285,288,,ro,published
151,4,Ion Taloș și romanitatea orientală,Mihai Bărbulescu,"Institutul Arhiva de Folclor a Academiei Române, Cluj-Napoca.",,,,,,289,294,,ro,published
152,4,"Petru Caraman, Literatură populară. Ediție, introducere, note, corpus de texte, indici și bibliografie de Ion H. Ciubotaru și Silvia Ciubotaru, Iași, Editura Universității „Alexandru Ioan Cuza”, 2024, 688 p. cu ilustrații (Anamaria Lisovschi)",Anamaria Lisovschi,,,,,,,295,298,,ro,published
153,4,"Annemarie Sorescu-Marincović, Monica Huţanu, The Vlachs of Eastern Serbia. Language and Society, Austrian Academy of Sciences Press, edited by the Commission Vanishing Languages and Cultural Heritage (head Thede Kahl), volume 3, Vienna 2023, 257 p. (Elena Bărbulescu)",Elena Bărbulescu,,,,,,,299,301,,ro,published
154,4,"Ivan Neciui-Levyțkyi, Concepția despre lume a poporului ucrainean. Schiță de mitologie ucraineană. Traducere din ucraineană și note de Cristina Silaghi și Mihaela Herbil, Prefață de Mihaela Herbil, București, Editura RCR Editorial, 2022, 152 p. (Maria Aldea)",Maria Aldea,,,,,,,302,304,,ro,published
155,4,"Revista „Boabe de Grâu”. Repere etnologice, selecţie de texte, introducere şi notă asupra ediţiei de Florenţa Popescu-Simion, Editura Academiei Române, Bucureşti, 2023, 607 p. (Elena Bărbulescu)",Elena Bărbulescu,Institutul de Etnografie şi Folclor „Constantin,,,,,,305,306,,ro,published
156,4,"Valer Simion Cosma, Molitve, Cetanii şi Afurisenii. Preotul în lumea ţărănească a românilor ardeleni (sec. XVIII–XIX), Editura Universităţii „Lucian Blaga”, Sibiu, Editura Mega, Cluj-Napoca, 2024, 388 p. (Elena Bărbulescu)",Elena Bărbulescu,,,,,,,307,309,,ro,published
157,4,"Mariana Kahane, Muzica Gorjului de altădată. Cu privire la cercetările de folclor întreprinse și valorificate de Constantin Brăiloiu, ediție îngrijită de Lavinia Gheorghe, Editura Universității Naționale de Muzică din București, 2022, 178 p., 6 planșe. (Theodor Constantiniu)",Theodor Constantiniu,institutul bucureștean.,,,,,,310,311,,ro,published
158,4,"Macarie (Marius-Dan) Drăgoi, Lucia-Augusta Iștoc, Folclor muzical de pe văile Țibleșului, vol. I, Cântece ocazionale, Editura Curs, Cluj-Napoca, 2023, 329 p. (Theodor Constantiniu)",Theodor Constantiniu,"Institutul Arhiva de Folclor a Academiei Române, Cluj-Napoca",,,,,,312,313,,ro,published
159,4,"Dumitru Irimieș, Istorii și destine, Editura Napoca Star, Cluj-Napoca, 2023, 562 p. (Doina Ișfănoni)",Doina Ișfănoni,Muzeul Etnografic al Transilvaniei i-au,,,,,,314,314,,ro,published
160,4,Prof. univ. (e) dr. Nicolae Constantinescu: o viață exemplară în slujba culturii românești,Ioana-Ruxandra Fruntelată,"Facultatea de Litere, Universitatea din București; Institutul de Etnografie și Folclor „Constantin Brăiloiu”,",,,,,,315,320,,ro,published
161,4,In memoriam Georgeta Stoica,Narcisa Știucă,Universitatea București.,,,,,,321,324,,ro,published
